id,type,url,payload,user_id,session_id,received_at,created_at,domain
21859,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5847}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:36.633822+00:00,2025-04-06T06:37:36.633822+00:00,matas.dk
21861,time-spent,www.matas.dk/matas-striber-whey-100-proteinpulver-chokolade-300-g,"{""duration"":4995}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:42.945913+00:00,2025-04-06T06:37:42.945913+00:00,matas.dk
21860,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5006}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:42.624718+00:00,2025-04-06T06:37:42.624718+00:00,matas.dk
21862,time-spent,www.matas.dk/matas-striber-whey-100-proteinpulver-chokolade-300-g,"{""duration"":5001}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:45.86105+00:00,2025-04-06T06:37:45.86105+00:00,matas.dk
21863,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4995}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:46.291378+00:00,2025-04-06T06:37:46.291378+00:00,matas.dk
21864,time-spent,www.matas.dk/matas-striber-whey-100-proteinpulver-chokolade-300-g,"{""duration"":5000}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:50.897763+00:00,2025-04-06T06:37:50.897763+00:00,matas.dk
21865,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5000}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:51.599414+00:00,2025-04-06T06:37:51.599414+00:00,matas.dk
21867,time-spent,www.matas.dk/matas-striber-whey-100-proteinpulver-chokolade-300-g,"{""duration"":4996}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:58.104588+00:00,2025-04-06T06:37:58.104588+00:00,matas.dk
21866,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5005}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:37:57.78665+00:00,2025-04-06T06:37:57.78665+00:00,matas.dk
21868,time-spent,www.matas.dk/matas-striber-whey-100-proteinpulver-chokolade-300-g,"{""duration"":5006}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:00.616346+00:00,2025-04-06T06:38:00.616346+00:00,matas.dk
21869,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4997}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:01.327587+00:00,2025-04-06T06:38:01.327587+00:00,matas.dk
21871,time-spent,www.matas.dk/matas-striber-whey-100-proteinpulver-chokolade-300-g,"{""duration"":3105}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:04.129637+00:00,2025-04-06T06:38:04.129637+00:00,matas.dk
21870,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2385}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:03.706365+00:00,2025-04-06T06:38:03.706365+00:00,matas.dk
21872,page-view,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:04.994506+00:00,2025-04-06T06:38:04.994506+00:00,matas.dk
21873,page-view,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:05.595339+00:00,2025-04-06T06:38:05.595339+00:00,matas.dk
21875,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5378}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:13.016499+00:00,2025-04-06T06:38:13.016499+00:00,matas.dk
21874,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":5000}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:12.977227+00:00,2025-04-06T06:38:12.977227+00:00,matas.dk
21876,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5068}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:15.360484+00:00,2025-04-06T06:38:15.360484+00:00,matas.dk
21877,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":5003}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:15.825795+00:00,2025-04-06T06:38:15.825795+00:00,matas.dk
21878,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4943}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:20.400681+00:00,2025-04-06T06:38:20.400681+00:00,matas.dk
21879,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":5008}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:20.492096+00:00,2025-04-06T06:38:20.492096+00:00,matas.dk
21880,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4988}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:25.656365+00:00,2025-04-06T06:38:25.656365+00:00,matas.dk
21881,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":4998}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:25.79767+00:00,2025-04-06T06:38:25.79767+00:00,matas.dk
21882,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5007}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:30.335857+00:00,2025-04-06T06:38:30.335857+00:00,matas.dk
21883,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":4995}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:30.478247+00:00,2025-04-06T06:38:30.478247+00:00,matas.dk
21884,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4987}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:35.317012+00:00,2025-04-06T06:38:35.317012+00:00,matas.dk
21885,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":4994}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:35.850212+00:00,2025-04-06T06:38:35.850212+00:00,matas.dk
21886,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5002}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:40.625335+00:00,2025-04-06T06:38:40.625335+00:00,matas.dk
21887,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":5011}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:40.750965+00:00,2025-04-06T06:38:40.750965+00:00,matas.dk
21888,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5004}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:45.514817+00:00,2025-04-06T06:38:45.514817+00:00,matas.dk
21889,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":4994}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:45.544673+00:00,2025-04-06T06:38:45.544673+00:00,matas.dk
21890,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4993}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:50.291291+00:00,2025-04-06T06:38:50.291291+00:00,matas.dk
21891,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":5000}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:50.519586+00:00,2025-04-06T06:38:50.519586+00:00,matas.dk
21892,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5005}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:55.577709+00:00,2025-04-06T06:38:55.577709+00:00,matas.dk
21893,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":4998}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:38:55.825639+00:00,2025-04-06T06:38:55.825639+00:00,matas.dk
21894,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4996}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:39:00.618789+00:00,2025-04-06T06:39:00.618789+00:00,matas.dk
21895,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":5378}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:39:01.818039+00:00,2025-04-06T06:39:01.818039+00:00,matas.dk
21896,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4998}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:39:05.285847+00:00,2025-04-06T06:39:05.285847+00:00,matas.dk
21897,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":4636}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:39:05.835598+00:00,2025-04-06T06:39:05.835598+00:00,matas.dk
21898,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":3821}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:23.378067+00:00,2025-04-06T06:40:23.378067+00:00,matas.dk
21899,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4567}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:23.672852+00:00,2025-04-06T06:40:23.672852+00:00,matas.dk
21900,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":3585}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:31.311781+00:00,2025-04-06T06:40:31.311781+00:00,matas.dk
21901,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4998}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:35.656106+00:00,2025-04-06T06:40:35.656106+00:00,matas.dk
21902,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":3615}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:35.853723+00:00,2025-04-06T06:40:35.853723+00:00,matas.dk
21903,time-spent,www.matas.dk/sport-velvaere/protein-energi/proteinpulver,"{""duration"":2064}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:37.635938+00:00,2025-04-06T06:40:37.635938+00:00,matas.dk
21904,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2269}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:37.96896+00:00,2025-04-06T06:40:37.96896+00:00,matas.dk
21905,page-view,www.matas.dk/soeg,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:39.381411+00:00,2025-04-06T06:40:39.381411+00:00,matas.dk
21906,page-view,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:39.88189+00:00,2025-04-06T06:40:39.88189+00:00,matas.dk
21907,time-spent,www.matas.dk/soeg,"{""duration"":5008}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:45.916223+00:00,2025-04-06T06:40:45.916223+00:00,matas.dk
21908,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5878}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:46.195694+00:00,2025-04-06T06:40:46.195694+00:00,matas.dk
21909,time-spent,www.matas.dk/soeg,"{""duration"":2907}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:47.022759+00:00,2025-04-06T06:40:47.022759+00:00,matas.dk
21911,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":1727}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:47.344763+00:00,2025-04-06T06:40:47.344763+00:00,matas.dk
21912,time-spent,www.matas.dk/soeg,"{""duration"":3}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:47.354454+00:00,2025-04-06T06:40:47.354454+00:00,matas.dk
21910,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":1}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:47.065486+00:00,2025-04-06T06:40:47.065486+00:00,matas.dk
21914,page-view,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:48.455285+00:00,2025-04-06T06:40:48.455285+00:00,matas.dk
21913,page-view,www.matas.dk/diverse-gold-s-100-whey-fre-vanilla-creme-900-g,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:48.319814+00:00,2025-04-06T06:40:48.319814+00:00,matas.dk
21915,time-spent,www.matas.dk/diverse-gold-s-100-whey-fre-vanilla-creme-900-g,"{""duration"":1943}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:50.440791+00:00,2025-04-06T06:40:50.440791+00:00,matas.dk
21916,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2165}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:50.527424+00:00,2025-04-06T06:40:50.527424+00:00,matas.dk
21917,page-view,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:51.262856+00:00,2025-04-06T06:40:51.262856+00:00,matas.dk
21918,page-view,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:51.714194+00:00,2025-04-06T06:40:51.714194+00:00,matas.dk
21919,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5204}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:56.646161+00:00,2025-04-06T06:40:56.646161+00:00,matas.dk
21920,time-spent,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,"{""duration"":5006}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:40:56.813902+00:00,2025-04-06T06:40:56.813902+00:00,matas.dk
21922,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4998}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:01.758726+00:00,2025-04-06T06:41:01.758726+00:00,matas.dk
21921,time-spent,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,"{""duration"":4997}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:01.329159+00:00,2025-04-06T06:41:01.329159+00:00,matas.dk
21923,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":3159}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.060566+00:00,2025-04-06T06:41:07.060566+00:00,matas.dk
21927,time-spent,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,"{""duration"":3127}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.411952+00:00,2025-04-06T06:41:07.411952+00:00,matas.dk
21929,time-spent,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,"{""duration"":1}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.431789+00:00,2025-04-06T06:41:07.431789+00:00,matas.dk
21924,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.08046+00:00,2025-04-06T06:41:07.08046+00:00,matas.dk
21930,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.443179+00:00,2025-04-06T06:41:07.443179+00:00,matas.dk
21925,time-spent,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,"{""duration"":2}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.118905+00:00,2025-04-06T06:41:07.118905+00:00,matas.dk
21928,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":1838}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.421569+00:00,2025-04-06T06:41:07.421569+00:00,matas.dk
21926,time-spent,www.matas.dk/diverse-gold-s-100-whey-banana-cream-900-g,"{""duration"":1867}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:07.384105+00:00,2025-04-06T06:41:07.384105+00:00,matas.dk
21931,page-view,www.matas.dk/diverse-creatine-powder-unflavored-317-g,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:08.853605+00:00,2025-04-06T06:41:08.853605+00:00,matas.dk
21932,page-view,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:08.859429+00:00,2025-04-06T06:41:08.859429+00:00,matas.dk
21933,time-spent,www.matas.dk/diverse-creatine-powder-unflavored-317-g,"{""duration"":5009}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:13.349133+00:00,2025-04-06T06:41:13.349133+00:00,matas.dk
21934,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5738}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:14.660563+00:00,2025-04-06T06:41:14.660563+00:00,matas.dk
21935,time-spent,www.matas.dk/diverse-creatine-powder-unflavored-317-g,"{""duration"":3494}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:16.846752+00:00,2025-04-06T06:41:16.846752+00:00,matas.dk
21936,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2513}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:17.208407+00:00,2025-04-06T06:41:17.208407+00:00,matas.dk
21937,page-view,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:18.293184+00:00,2025-04-06T06:41:18.293184+00:00,matas.dk
21938,page-view,www.matas.dk/optimum-nutrition,,62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:18.525876+00:00,2025-04-06T06:41:18.525876+00:00,matas.dk
21940,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5331}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:23.600558+00:00,2025-04-06T06:41:23.600558+00:00,matas.dk
21939,time-spent,www.matas.dk/optimum-nutrition,"{""duration"":5001}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:23.369835+00:00,2025-04-06T06:41:23.369835+00:00,matas.dk
21941,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5002}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:28.323308+00:00,2025-04-06T06:41:28.323308+00:00,matas.dk
21942,time-spent,www.matas.dk/optimum-nutrition,"{""duration"":5014}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:28.483967+00:00,2025-04-06T06:41:28.483967+00:00,matas.dk
21943,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4990}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:33.277987+00:00,2025-04-06T06:41:33.277987+00:00,matas.dk
21944,time-spent,www.matas.dk/optimum-nutrition,"{""duration"":4992}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:33.400885+00:00,2025-04-06T06:41:33.400885+00:00,matas.dk
21945,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":5012}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:41:38.326725+00:00,2025-04-06T06:41:38.326725+00:00,matas.dk
21946,time-spent,www.matas.dk/optimum-nutrition,"{""duration"":6403}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:43:55.970242+00:00,2025-04-06T06:43:55.970242+00:00,matas.dk
21947,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4064}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:43:55.981321+00:00,2025-04-06T06:43:55.981321+00:00,matas.dk
21948,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":4009}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:43:58.648567+00:00,2025-04-06T06:43:58.648567+00:00,matas.dk
21949,time-spent,gtm-wj5nrrn.matas.dk/_/service_worker/5430/sw_iframe.html,"{""duration"":2704}",62a45b49-6aff-4c36-b55e-ff0648a04400,ca1e0444-78dd-466a-9fac-f6d26a0247a0,2025-04-06T06:44:01.520204+00:00,2025-04-06T06:44:01.520204+00:00,matas.dk
21950,from-directs,www.lessextension.com/,"""anticonsumption""",less-website,none,2025-04-06T08:09:11.686083+00:00,2025-04-06T08:09:11.686083+00:00,lessextension.com
21951,page-view,www.proshop.dk/Nintendo-Switch-2,,130929be-2d14-41af-ad9f-9006a20f83e7,35e8bd03-91bf-40d5-a892-34b3f7dc533c,2025-04-06T08:29:41.859516+00:00,2025-04-06T08:29:41.859516+00:00,proshop.dk
